playername,year,realERA,adjustedERA,nextERA
Robin Roberts,1962,2.82,2.62,3.33
Robin Roberts,1963,3.33,3.20,2.91
Robin Roberts,1964,2.91,2.61,2.87
Robin Roberts,1965,2.87,2.65,4.67
Rodrigo Lopez,2002,3.72,3.53,5.82
Rodrigo Lopez,2003,5.82,5.51,3.95
Rodrigo Lopez,2004,3.95,3.54,4.90
Rodrigo Lopez,2005,4.90,4.59,5.87
Roenis Elias,2014,3.85,3.32,4.18
Roger Clemens,1986,2.48,2.35,2.97
Roger Clemens,1987,2.97,2.74,2.93
Roger Clemens,1988,2.93,2.67,3.13
Roger Clemens,1989,3.13,3.02,1.93
Roger Clemens,1990,1.93,1.83,2.62
Roger Clemens,1991,2.62,2.37,2.41
Roger Clemens,1992,2.41,2.10,4.46
Roger Clemens,1993,4.46,4.22,2.85
Roger Clemens,1994,2.85,2.49,4.18
Roger Clemens,1995,4.18,3.70,3.63
Roger Clemens,1996,3.63,3.47,2.05
Roger Clemens,1997,2.05,1.71,2.65
Roger Clemens,1998,2.65,2.57,4.60
Roger Clemens,1999,4.60,4.33,3.70
Roger Clemens,2000,3.70,3.43,3.51
Roger Clemens,2001,3.51,3.40,4.35
Roger Clemens,2002,4.35,4.05,3.91
Roger Clemens,2003,3.91,3.61,2.98
Roger Clemens,2004,2.98,2.85,1.87
Roger Clemens,2005,1.87,1.68,2.30
Roger Craig,1959,1.97,1.71,3.35
Roger Craig,1962,4.68,4.52,3.63
Roger Craig,1963,3.63,3.43,3.60
Roger Erickson,1978,3.96,3.85,5.62
Roger Erickson,1979,5.62,5.22,3.42
Roger Moret,1973,3.03,2.66,3.87
Roger Moret,1974,3.87,3.70,3.49
Roger Pavlik,1995,4.37,4.05,5.19
Roger Wolff,1942,3.13,2.81,3.39
Roger Wolff,1943,3.39,2.94,4.61
Roger Wolff,1944,4.61,4.36,2.16
Roger Wolff,1945,2.16,1.96,2.58
Rolando Arrojo,1998,3.56,3.34,5.18
Rolando Arrojo,1999,5.18,4.83,5.63
Rollie Naylor,1919,3.24,3.17,3.91
Rollie Naylor,1920,3.91,3.66,3.97
Rollie Naylor,1921,3.97,3.86,4.28
Rollie Naylor,1922,4.28,3.99,3.37
Rollie Sheldon,1965,4.08,3.81,3.85
Ron Bryant,1971,3.94,3.65,2.86
Ron Bryant,1972,2.86,2.72,3.54
Ron Bryant,1973,3.54,3.36,6.35
Ron Darling,1984,3.81,3.61,2.91
Ron Darling,1985,2.91,2.78,2.81
Ron Darling,1986,2.81,2.63,4.29
Ron Darling,1987,4.29,4.15,3.25
Ron Darling,1988,3.25,3.08,3.52
Ron Darling,1991,4.26,4.03,3.66
Ron Darling,1992,3.66,3.48,5.16
Ron Darling,1993,5.16,4.82,4.50
Ron Darling,1994,4.50,4.18,6.23
Ron Guidry,1977,2.84,2.61,1.72
Ron Guidry,1978,1.72,1.63,2.86
Ron Guidry,1979,2.86,2.73,3.71
Ron Guidry,1980,3.71,3.43,2.84
Ron Guidry,1981,2.84,2.60,3.83
Ron Guidry,1982,3.83,3.58,3.42
Ron Guidry,1983,3.42,3.31,4.53
Ron Guidry,1984,4.53,4.19,3.27
Ron Guidry,1985,3.27,3.10,3.98
Ron Guidry,1986,3.98,3.77,3.75
Ron Herbel,1964,3.08,2.90,3.97
Ron Kline,1955,4.89,4.65,3.38
Ron Kline,1956,3.38,3.19,4.11
Ron Kline,1957,4.11,4.00,3.53
Ron Kline,1958,3.53,3.38,4.42
Ron Reed,1968,3.46,3.27,3.50
Ron Reed,1969,3.50,3.29,4.37
Ron Reed,1970,4.37,4.06,3.72
Ron Reed,1971,3.72,3.54,4.00
Ron Reed,1972,4.00,3.81,4.46
Ron Reed,1973,4.46,4.23,3.39
Ron Reed,1974,3.39,3.39,3.52
Ron Romanick,1984,3.76,3.63,4.11
Ron Romanick,1985,4.11,3.87,5.50
Ron Schueler,1972,4.30,3.88,3.55
Ron Schueler,1973,3.55,3.36,4.15
Ron Villone,1999,4.75,4.33,5.54
Roric Harrison,1973,4.35,3.98,4.71
Roric Harrison,1974,4.71,4.40,4.88
Roscoe Miller,1901,2.99,2.67,3.88
Ross Baumgarten,1979,3.54,3.33,3.41
Ross Baumgarten,1980,3.41,3.13,4.07
Ross Grimsley,1971,3.57,3.40,3.15
Ross Grimsley,1972,3.15,3.01,3.25
Ross Grimsley,1973,3.25,3.10,3.08
Ross Grimsley,1974,3.08,2.92,4.05
Ross Grimsley,1975,4.05,3.90,4.07
Ross Grimsley,1976,4.07,3.81,3.96
Ross Grimsley,1977,3.96,3.85,3.05
Ross Grimsley,1978,3.05,2.91,5.31
Ross Grimsley,1979,5.31,4.95,6.00
Ross Ohlendorf,2009,3.92,3.72,4.07
Roy Halladay,2001,2.71,2.41,2.93
Roy Halladay,2002,2.93,2.72,3.25
Roy Halladay,2003,3.25,3.11,4.20
Roy Halladay,2004,4.20,3.91,2.41
Roy Halladay,2005,2.41,2.12,3.19
Roy Halladay,2006,3.19,3.04,3.71
Roy Halladay,2007,3.71,3.49,2.81
Roy Halladay,2008,2.81,2.56,2.79
Roy Halladay,2009,2.79,2.59,2.44
Roy Halladay,2010,2.44,2.28,2.35
Roy Halladay,2011,2.35,2.18,4.49
Roy Henshaw,1935,3.17,2.76,3.81
Roy Henshaw,1936,3.81,3.53,5.11
Roy Henshaw,1937,5.11,4.70,4.56
Roy Mahaffey,1930,4.37,4.05,4.07
Roy Mahaffey,1931,4.07,3.72,5.07
Roy Mahaffey,1932,5.07,4.83,5.27
Roy Oswalt,2001,2.82,2.41,3.03
Roy Oswalt,2002,3.03,2.95,2.97
Roy Oswalt,2003,2.97,2.61,3.51
Roy Oswalt,2004,3.51,3.31,2.94
Roy Oswalt,2005,2.94,2.73,2.95
Roy Oswalt,2006,2.95,2.76,3.19
Roy Oswalt,2007,3.19,2.92,3.54
Roy Oswalt,2008,3.54,3.25,4.12
Roy Oswalt,2009,4.12,3.86,2.73
Roy Oswalt,2010,2.73,2.59,3.69
Roy Parmelee,1933,3.17,2.77,3.35
Roy Parmelee,1934,3.35,3.17,4.35
Roy Parmelee,1935,4.35,4.08,4.28
Roy Parmelee,1936,4.28,4.15,5.61
Roy Patterson,1901,3.41,3.07,2.77
Roy Patterson,1902,2.77,2.48,2.90
Roy Patterson,1903,2.90,2.72,2.27
Roy Sherid,1929,3.49,3.11,5.12
Roy Smith,1989,3.88,3.65,4.77
Rube Benton,1912,3.49,3.21,3.41
Rube Benton,1913,3.41,3.21,2.96
Rube Benton,1914,2.96,2.78,3.44
Rube Benton,1915,3.44,3.24,3.04
Rube Benton,1916,3.04,2.82,2.11
Rube Benton,1919,2.64,2.55,3.06
Rube Benton,1923,3.54,3.35,2.81
Rube Benton,1924,2.81,2.60,4.03
Rube Foster,1914,1.61,1.44,2.07
Rube Foster,1915,2.07,2.01,2.98
Rube Foster,1916,2.98,2.69,2.47
Rube Marquard,1912,2.68,2.60,2.72
Rube Marquard,1913,2.72,2.57,3.13
Rube Marquard,1914,3.13,2.97,4.25
Rube Marquard,1915,4.25,4.18,1.83
Rube Marquard,1916,1.83,1.68,2.59
Rube Marquard,1917,2.59,2.35,2.50
Rube Marquard,1920,3.18,3.01,3.49
Rube Marquard,1921,3.49,3.36,5.33
Rube Marquard,1922,5.33,5.22,4.00
Rube Waddell,1901,3.01,2.83,2.25
Rube Waddell,1902,2.25,2.07,2.42
Rube Waddell,1903,2.42,2.23,1.62
Rube Walberg,1925,5.07,4.94,3.14
Rube Walberg,1926,3.14,3.06,4.04
Rube Walberg,1927,4.04,3.93,3.62
Rube Walberg,1928,3.62,3.43,3.60
Rube Walberg,1929,3.60,3.49,4.80
Rube Walberg,1930,4.80,4.75,3.92
Rube Walberg,1931,3.92,3.70,4.84
Rube Walberg,1932,4.84,4.63,4.52
Ruben Gomez,1953,3.21,3.02,2.78
Ruben Gomez,1954,2.78,2.69,4.51
Ruben Gomez,1955,4.51,4.29,4.93
Ruben Gomez,1956,4.93,4.78,3.79
Ruben Gomez,1957,3.79,3.69,4.70
Rudy May,1969,3.77,3.51,4.02
Rudy May,1970,4.02,3.61,2.91
Rudy May,1971,2.91,2.70,3.03
Rudy May,1972,3.03,2.75,4.36
Rudy May,1973,4.36,4.10,3.03
Rudy May,1974,3.03,2.74,3.08
Rudy May,1975,3.08,2.83,3.70
Rudy May,1976,3.70,3.58,3.61
Rudy May,1977,3.61,3.42,3.92
Rudy May,1980,2.52,2.16,4.28
Runelvys Hernandez,2005,5.52,5.16,6.48
Russ Bauers,1937,3.17,2.94,3.32
Russ Christopher,1942,4.46,4.24,3.41
Russ Christopher,1943,3.41,2.79,3.18
Russ Christopher,1944,3.18,2.92,3.21
Russ Ford,1912,3.50,3.36,2.93
Russ Ford,1913,2.93,2.82,1.69
Russ Ford,1914,1.69,1.52,4.14
Russ Kemmerer,1957,4.88,4.65,4.66
Russ Kemmerer,1958,4.66,4.49,4.55
Russ Meyer,1948,3.44,3.09,2.92
Russ Meyer,1949,2.92,2.75,5.14
Russ Meyer,1950,5.14,4.90,3.51
Russ Meyer,1951,3.51,3.34,3.16
Russ Meyer,1952,3.16,2.98,4.44
Russ Meyer,1953,4.44,4.32,3.82
Russ Ortiz,1999,3.81,3.63,5.17
Russ Ortiz,2000,5.17,4.97,3.29
Russ Ortiz,2001,3.29,3.07,3.61
Russ Ortiz,2002,3.61,3.31,3.81
Russ Ortiz,2003,3.81,3.57,4.13
Russ Ortiz,2004,4.13,3.98,6.89
Ryan Dempster,1999,4.71,4.43,3.66
Ryan Dempster,2000,3.66,3.42,4.94
Ryan Dempster,2001,4.94,4.66,5.38
Ryan Dempster,2002,5.38,4.70,6.71
Ryan Dempster,2008,2.96,2.64,3.65
Ryan Dempster,2009,3.65,3.44,3.85
Ryan Dempster,2010,3.85,3.50,4.80
Ryan Dempster,2011,4.80,4.50,3.38
Ryan Dempster,2012,3.38,3.05,4.64
Ryan Drese,2004,4.29,4.07,5.78
Ryan Franklin,2003,3.57,3.37,4.90
Ryan Franklin,2004,4.90,4.64,5.16
Ryan Vogelsong,2011,2.78,2.58,3.37
Ryan Vogelsong,2012,3.37,3.03,5.73
Ryan Vogelsong,2013,5.73,5.20,4.00
Ryan Vogelsong,2014,4.00,3.78,4.50
Sad Sam Jones,1918,1.96,1.64,3.78
Sad Sam Jones,1919,3.78,3.63,3.68
Sad Sam Jones,1920,3.68,3.48,3.24
Sad Sam Jones,1921,3.24,3.10,3.87
Sad Sam Jones,1922,3.87,3.69,3.38
Sad Sam Jones,1923,3.38,3.24,3.23
Sad Sam Jones,1924,3.23,2.97,4.41
Sad Sam Jones,1925,4.41,4.20,5.39
Sad Sam Jones,1926,5.39,5.10,4.38
Sad Sam Jones,1927,4.38,4.20,3.00
Sad Sam Jones,1928,3.00,2.81,3.88
Sad Sam Jones,1929,3.88,3.64,4.03
Sad Sam Jones,1930,4.03,3.82,4.08
Sad Sam Jones,1931,4.08,3.84,4.38
Sad Sam Jones,1932,4.38,4.25,3.34
Sad Sam Jones,1933,3.34,3.15,5.12
Sad Sam Jones,1934,5.12,4.82,4.03
Sal Maglie,1950,2.51,2.20,3.07
Sal Maglie,1951,3.07,2.92,2.89
Sal Maglie,1952,2.89,2.76,4.20
Sal Maglie,1953,4.20,3.95,3.33
Sal Maglie,1954,3.33,3.10,4.10
Sal Maglie,1955,4.10,3.82,2.84
Sal Maglie,1956,2.84,2.77,2.82
Sam Gibson,1926,3.66,3.51,3.83
Sam Gibson,1927,3.83,3.61,5.48
Sam Gray,1924,3.98,3.68,3.34
Sam Gray,1928,3.34,3.15,3.69
Sam Gray,1929,3.69,3.53,5.86
Sam Gray,1930,5.86,5.51,5.35
Sam Gray,1931,5.35,5.16,4.90
Sam Jones,1955,4.13,3.97,3.96
Sam Jones,1956,3.96,3.80,3.66
Sam Jones,1957,3.66,3.46,2.88
Sam Jones,1958,2.88,2.75,2.85
Sam Jones,1959,2.85,2.70,3.21
Sam Leever,1901,2.88,2.75,2.44
Sam McDowell,1964,2.85,2.65,2.29
Sam McDowell,1965,2.29,2.09,2.92
Sam McDowell,1966,2.92,2.68,3.85
Sam McDowell,1967,3.85,3.69,1.82
Sam McDowell,1968,1.82,1.75,2.97
Sam McDowell,1969,2.97,2.76,2.92
Sam McDowell,1970,2.92,2.72,3.41
Sam McDowell,1971,3.41,3.28,4.44
Sam McDowell,1972,4.44,4.19,4.02
Sam Zoldak,1946,3.42,3.20,2.93
Sam Zoldak,1947,2.93,2.74,3.57
Sammy Ellis,1965,3.79,3.65,5.37
Sammy Ellis,1966,5.37,5.26,3.86
Sammy Ellis,1967,3.86,3.75,4.41
Sandy Alcantara,2021,3.19,2.86,2.28
Sandy Alcantara,2022,2.28,2.08,4.14
Sandy Koufax,1958,4.47,4.33,4.00
Sandy Koufax,1959,4.00,3.75,4.28
Sandy Koufax,1960,4.28,4.00,3.38
Sandy Koufax,1961,3.38,3.18,2.40
Sandy Koufax,1962,2.40,2.20,1.88
Sandy Koufax,1963,1.88,1.74,1.76
Sandy Koufax,1964,1.76,1.64,2.05
Sandy Koufax,1965,2.05,1.93,1.73
Saul Rogovin,1951,2.80,2.56,3.82
Saul Rogovin,1952,3.82,3.66,5.24
Saul Rogovin,1955,3.63,3.45,5.11
Schoolboy Rowe,1933,4.03,3.71,3.65
Schoolboy Rowe,1934,3.65,3.61,3.98
Schoolboy Rowe,1935,3.98,3.82,4.40
Schoolboy Rowe,1939,5.33,5.06,3.66
Schoolboy Rowe,1946,2.18,1.89,4.37
Schoolboy Rowe,1947,4.37,4.37,4.10
Scott Baker,2007,4.29,3.99,3.45
Scott Baker,2008,3.45,3.27,4.36
Scott Baker,2009,4.36,4.19,4.49
Scott Baker,2010,4.49,4.28,3.21
Scott Bankhead,1986,4.78,4.35,5.21
Scott Bankhead,1987,5.21,4.87,3.07
Scott Bankhead,1988,3.07,2.86,3.34
Scott Diamond,2012,3.54,3.33,5.43
Scott Elarton,2000,4.81,4.42,7.06
Scott Elarton,2004,5.90,5.81,4.61
Scott Elarton,2005,4.61,4.33,5.34
Scott Erickson,1990,2.68,2.34,3.18
Scott Erickson,1991,3.18,2.97,3.40
Scott Erickson,1992,3.40,3.27,5.19
Scott Erickson,1993,5.19,4.98,5.44
Scott Erickson,1994,5.44,5.14,4.79
Scott Erickson,1995,4.79,4.65,5.02
Scott Erickson,1996,5.02,4.81,3.71
Scott Erickson,1997,3.71,3.42,4.01
Scott Erickson,1998,4.01,3.84,4.81
Scott Feldman,2008,5.18,4.89,3.79
Scott Feldman,2009,3.79,3.54,5.57
Scott Feldman,2012,5.48,4.90,3.86
Scott Feldman,2013,3.86,3.51,3.74
Scott Feldman,2014,3.74,3.39,3.90
Scott Garrelts,1989,2.32,2.14,4.15
Scott Kamieniecki,1992,4.36,4.19,3.80
Scott Kamieniecki,1993,3.80,3.46,3.83
Scott Karl,1995,4.17,3.82,4.86
Scott Karl,1996,4.86,4.58,4.47
Scott Karl,1997,4.47,4.23,4.40
Scott Karl,1998,4.40,4.18,4.78
Scott Kazmir,2005,3.77,3.42,3.24
Scott Kazmir,2006,3.24,2.79,3.48
Scott Kazmir,2007,3.48,3.31,3.49
Scott Kazmir,2008,3.49,3.01,4.89
Scott Kazmir,2009,4.89,4.56,5.94
Scott Kazmir,2013,4.04,3.82,3.55
Scott Kazmir,2014,3.55,3.29,3.10
Scott Kazmir,2015,3.10,2.86,4.56
Scott McGregor,1978,3.41,2.66,3.55
Scott McGregor,1979,3.55,3.03,3.32
Scott McGregor,1980,3.32,3.17,3.40
Scott McGregor,1981,3.40,3.29,4.61
Scott McGregor,1982,4.61,4.37,3.18
Scott McGregor,1983,3.18,2.96,3.94
Scott McGregor,1984,3.94,3.70,4.84
Scott McGregor,1985,4.84,4.62,4.52
Scott Olsen,2006,4.04,3.82,5.81
Scott Olsen,2007,5.81,5.44,4.20
Scott Perry,1918,1.96,1.86,3.54
Scott Perry,1919,3.54,3.09,4.02
Scott Sanders,1996,3.42,2.91,6.45
Scott Sanderson,1979,3.56,3.32,3.11
Scott Sanderson,1980,3.11,2.82,2.95
Scott Sanderson,1981,2.95,2.62,3.46
Scott Sanderson,1984,3.14,3.08,3.12
Scott Sanderson,1985,3.12,2.62,4.47
Scott Sanderson,1986,4.47,4.16,4.48
Scott Sanderson,1989,4.06,3.76,3.88
Scott Sanderson,1990,3.88,3.63,3.81
Scott Sanderson,1991,3.81,3.49,4.93
Scott Sanderson,1992,4.93,4.67,4.28
Scott Schoeneweis,2000,5.45,5.14,5.08
Sean Manaea,2016,3.87,3.42,4.37
Sean Manaea,2017,4.37,4.04,3.59
Sean Manaea,2021,3.91,3.60,5.06
Shane Bieber,2018,4.25,3.74,3.26
Shane Bieber,2022,2.88,2.61,3.80
Shane McClanahan,2021,3.43,3.23,2.54
Shane McClanahan,2022,2.54,2.33,3.29
Shane Rawley,1982,4.22,3.91,3.78
Shane Rawley,1983,3.78,3.63,4.46
Shane Rawley,1984,4.46,4.22,3.35
Shane Rawley,1985,3.35,3.19,3.54
Shane Rawley,1986,3.54,3.14,4.39
Shane Rawley,1987,4.39,4.09,4.18
Shane Rawley,1988,4.18,3.95,5.26
Shane Reynolds,1995,3.47,3.22,3.65
Shane Reynolds,1996,3.65,3.34,4.23
Shane Reynolds,1997,4.23,3.86,3.51
Shane Reynolds,1998,3.51,3.36,3.85
Shane Reynolds,1999,3.85,3.62,5.22
Shane Reynolds,2000,5.22,5.05,4.34
Shaun Marcum,2007,3.91,3.49,3.39
Shaun Marcum,2010,3.64,3.34,3.54
Shaun Marcum,2011,3.54,3.47,3.70
Shawn Boskie,1995,5.64,5.35,5.43
Shawn Chacon,2001,5.06,4.76,5.73
Shawn Chacon,2002,5.73,5.29,4.60
Shawn Estes,1997,3.18,2.98,5.06
Shawn Estes,1998,5.06,4.69,4.92
Shawn Estes,1999,4.92,4.77,4.26
Shawn Estes,2000,4.26,4.00,4.02
Shawn Estes,2001,4.02,3.75,5.10
Shawn Estes,2002,5.10,4.79,5.70
Shawn Estes,2003,5.70,5.38,5.84
Shawn Estes,2004,5.84,5.51,4.80
Shelby Miller,2013,3.06,3.06,3.76
Shelby Miller,2014,3.76,3.51,3.02
Shelby Miller,2015,3.02,2.82,6.15
Sheldon Jones,1948,3.59,3.33,3.43
Sheldon Jones,1949,3.43,3.20,4.14
Sheriff Blake,1925,4.71,4.64,3.65
Sheriff Blake,1926,3.65,3.45,3.11
Sheriff Blake,1927,3.11,2.97,2.55
Sheriff Blake,1928,2.55,2.32,4.46
Sheriff Blake,1929,4.46,4.27,4.95
Sherry Smith,1915,2.53,2.32,2.28
Sherry Smith,1916,2.28,2.11,3.81
Sherry Smith,1923,3.06,3.06,3.17
Sherry Smith,1924,3.17,2.96,4.70
Sherry Smith,1925,4.70,4.42,3.77
Shohei Ohtani,2021,3.18,2.71,2.33
Shohei Ohtani,2022,2.33,2.05,3.14
Si Johnson,1931,3.60,3.35,3.28
Si Johnson,1932,3.28,3.25,3.61
Si Johnson,1933,3.61,3.53,4.96
Si Johnson,1934,4.96,4.77,5.79
Si Johnson,1941,4.74,4.48,3.76
Si Johnson,1942,3.76,3.52,3.26
Sid Fernandez,1985,2.80,2.67,3.59
Sid Fernandez,1986,3.59,3.37,3.80
Sid Fernandez,1987,3.80,3.68,3.03
Sid Fernandez,1988,3.03,2.79,2.83
Sid Fernandez,1989,2.83,2.56,3.46
Sid Fernandez,1992,2.73,2.59,2.93
Sid Fernandez,1993,2.93,2.58,5.15
Sid Hudson,1940,4.51,4.28,3.46
Sid Hudson,1941,3.46,3.38,4.38
Sid Hudson,1948,5.72,5.56,4.23
Sid Hudson,1949,4.23,4.01,4.13
Sid Hudson,1950,4.13,3.98,5.29
Sid Hudson,1951,5.29,4.85,3.39
Sid Hudson,1952,3.39,3.27,4.13
Sidney Ponson,1998,5.18,4.65,4.71
Sidney Ponson,1999,4.71,4.56,4.82
Sidney Ponson,2000,4.82,4.61,4.94
Sidney Ponson,2001,4.94,4.67,4.09
Sidney Ponson,2002,4.09,3.87,3.75
Sidney Ponson,2003,3.75,3.58,5.30
Sidney Ponson,2004,5.30,5.10,6.21
Sig Jakucki,1944,3.52,3.34,3.61
Silvio Martinez,1978,3.64,3.23,3.36
Silvio Martinez,1979,3.36,3.14,4.75
Skip Lockwood,1970,4.27,4.14,3.35
Skip Lockwood,1971,3.35,3.20,3.66
Slim Harriss,1920,4.00,3.81,4.23
Slim Harriss,1921,4.23,3.86,5.11
Slim Harriss,1922,5.11,4.94,4.27
Slim Harriss,1925,3.39,3.26,4.25
Slim Harriss,1926,4.25,4.04,4.12
Slim Sallee,1912,2.95,2.82,2.89
Slim Sallee,1913,2.89,2.77,2.18
Slim Sallee,1914,2.18,2.04,2.56
Slim Sallee,1915,2.56,2.47,2.24
Slim Sallee,1916,2.24,1.88,1.95
Slim Sallee,1917,1.95,1.72,2.15
Slim Sallee,1918,2.15,1.95,1.96
Sloppy Thurston,1924,3.80,3.71,6.25
Sloppy Thurston,1931,3.87,3.74,4.31
Smoky Joe Wood,1912,1.80,1.72,2.18
Smoky Joe Wood,1913,2.18,1.90,2.77
Smoky Joe Wood,1914,2.77,2.49,1.64
Snake Wiltse,1901,3.45,3.09,5.12
Snipe Hansen,1932,3.96,3.79,4.56
Socks Seibold,1929,4.92,4.67,4.18
Socks Seibold,1930,4.18,3.78,4.76
Socks Seibold,1931,4.76,4.43,4.68
Sonny Gray,2014,3.08,2.89,2.73
Sonny Gray,2015,2.73,2.46,5.69
Sonny Gray,2016,5.69,5.30,3.55
Sonny Gray,2017,3.55,3.25,5.26
Sonny Gray,2018,5.26,4.81,2.87
Sonny Gray,2021,4.19,3.75,3.08
Sonny Gray,2022,3.08,2.83,2.79
Sonny Siebert,1965,2.59,2.44,2.84
Sonny Siebert,1966,2.84,2.75,2.36
Sonny Siebert,1967,2.36,2.32,2.98
Sonny Siebert,1968,2.98,2.72,4.29
Sonny Siebert,1969,4.29,4.13,3.44
Sonny Siebert,1970,3.44,3.30,2.91
Sonny Siebert,1971,2.91,2.72,3.80
Sonny Siebert,1972,3.80,3.71,3.50
Sonny Siebert,1973,3.50,3.42,3.59
Spec Shea,1947,2.88,2.76,3.44
Spec Shea,1952,2.98,2.69,3.94
Spencer Strider,2022,2.77,2.34,3.86
Spud Chandler,1940,4.63,4.43,2.88
Spud Chandler,1941,2.88,2.48,2.38
Spud Chandler,1942,2.38,2.21,1.64
Spud Chandler,1946,2.11,1.90,2.40
Stan Bahnsen,1968,2.03,1.88,3.96
Stan Bahnsen,1969,3.96,3.80,3.35
Stan Bahnsen,1970,3.35,3.21,3.30
Stan Bahnsen,1971,3.30,3.06,3.58
Stan Bahnsen,1972,3.58,3.46,3.57
Stan Bahnsen,1973,3.57,3.38,4.73
Stan Bahnsen,1974,4.73,4.53,4.67
Stan Coveleski,1916,3.17,3.04,1.93
Stan Coveleski,1917,1.93,1.93,1.91
Stan Coveleski,1918,1.91,1.74,2.60
Stan Coveleski,1919,2.60,2.26,2.50
Stan Coveleski,1920,2.50,2.39,3.40
Stan Coveleski,1921,3.40,3.29,3.35
Stan Coveleski,1922,3.35,3.20,2.70
Stan Coveleski,1923,2.70,2.51,3.91
Stan Coveleski,1924,3.91,3.79,2.88
Stan Coveleski,1925,2.88,2.72,3.01
Stan Williams,1960,2.80,2.62,3.98
Stan Williams,1961,3.98,3.66,4.03
Stan Williams,1962,4.03,3.82,3.37
Stephen Strasburg,2012,3.16,2.94,3.00
Stephen Strasburg,2013,3.00,2.69,3.14
Stephen Strasburg,2014,3.14,2.70,3.46
Stephen Strasburg,2015,3.46,3.05,3.60
Stephen Strasburg,2016,3.60,3.08,2.52
Stephen Strasburg,2017,2.52,2.27,3.74
Stephen Strasburg,2018,3.74,3.59,3.32
Sterling Hitchcock,1995,4.70,4.41,5.35
Sterling Hitchcock,1996,5.35,5.17,5.26
Sterling Hitchcock,1997,5.26,4.97,3.90
Sterling Hitchcock,1998,3.90,3.71,4.11
Steve Arlin,1971,3.46,3.29,3.61
Steve Arlin,1972,3.61,3.45,5.02
Steve Avery,1991,3.38,3.28,3.20
Steve Avery,1992,3.20,3.03,2.94
Steve Avery,1993,2.94,2.72,4.04
Steve Avery,1994,4.04,3.80,4.67
Steve Avery,1995,4.67,4.41,4.07
Steve Barber,1960,3.28,3.18,3.35
Steve Barber,1961,3.35,3.21,3.28
Steve Barber,1962,3.28,2.93,2.72
Steve Barber,1963,2.72,2.61,3.91
Steve Barber,1964,3.91,3.65,2.58
Steve Barber,1965,2.58,2.48,2.27
Steve Barber,1966,2.27,2.15,4.07
Steve Barber,1967,4.07,3.98,2.91
Steve Blass,1968,2.11,1.95,4.63
Steve Blass,1969,4.63,4.47,3.52
Steve Blass,1970,3.52,3.38,2.85
Steve Blass,1971,2.85,2.71,2.47
Steve Busby,1973,4.23,4.06,3.39
Steve Busby,1974,3.39,3.27,3.08
Steve Carlton,1967,2.94,2.75,2.98
Steve Carlton,1968,2.98,2.85,2.17
Steve Carlton,1969,2.17,1.98,3.67
Steve Carlton,1970,3.67,3.37,3.57
Steve Carlton,1971,3.57,3.42,1.97
Steve Carlton,1972,1.97,1.84,3.90
Steve Carlton,1973,3.90,3.74,3.22
Steve Carlton,1974,3.22,3.05,3.56
Steve Carlton,1975,3.56,3.29,3.13
Steve Carlton,1976,3.13,2.90,2.64
Steve Carlton,1977,2.64,2.45,2.84
Steve Carlton,1978,2.84,2.65,3.62
Steve Carlton,1979,3.62,3.42,2.34
Steve Carlton,1980,2.34,2.21,2.42
Steve Carlton,1981,2.42,2.25,3.10
Steve Carlton,1982,3.10,2.93,3.11
Steve Carlton,1983,3.11,2.99,3.58
Steve Carlton,1986,5.10,4.81,5.99
Steve Cooke,1993,3.89,3.71,5.15
Steve Dunning,1971,4.55,4.42,3.26
Steve Gromek,1944,2.80,2.41,2.54
Steve Gromek,1945,2.54,2.43,4.57
Steve Gromek,1953,3.86,3.67,2.77
Steve Gromek,1954,2.77,2.74,4.17
Steve Hargan,1966,2.49,2.29,2.65
Steve Hargan,1967,2.65,2.48,4.02
Steve Hargan,1968,4.02,3.91,5.41
Steve Hargan,1969,5.41,5.04,2.85
Steve Hargan,1974,3.94,3.61,3.95
Steve Kline,1971,2.85,2.70,2.40
Steve McCatty,1979,4.40,4.05,3.80
Steve McCatty,1980,3.80,3.41,2.33
Steve McCatty,1981,2.33,2.16,3.94
Steve McCatty,1982,3.94,3.70,4.12
Steve McCatty,1983,4.12,3.80,4.77
Steve Mura,1980,3.44,3.16,4.21
Steve Mura,1981,4.21,3.90,4.11
Steve Parris,1999,3.23,3.05,4.81
Steve Parris,2000,4.81,4.63,4.60
Steve Renko,1970,4.52,4.29,3.73
Steve Renko,1973,2.85,2.69,4.06
Steve Renko,1974,4.06,3.87,4.10
Steve Renko,1975,4.10,3.92,3.92
Steve Renko,1978,4.28,3.93,4.11
Steve Renko,1979,4.11,3.86,4.44
Steve Renko,1982,4.97,4.77,3.94
Steve Rogers,1973,1.54,1.40,4.47
Steve Rogers,1974,4.47,4.32,3.29
Steve Rogers,1975,3.29,3.12,3.26
Steve Rogers,1976,3.26,3.09,3.10
Steve Rogers,1977,3.10,2.97,2.49
Steve Rogers,1978,2.49,2.38,3.00
Steve Rogers,1979,3.00,2.85,2.98
Steve Rogers,1980,2.98,2.80,3.42
Steve Rogers,1981,3.42,3.14,2.40
Steve Rogers,1982,2.40,2.28,3.23
Steve Rogers,1983,3.23,3.09,4.45
Steve Sparks,1998,4.14,3.80,5.34
Steve Sparks,2001,3.67,3.42,5.68
Steve Stone,1971,3.88,3.48,2.98
Steve Stone,1972,2.98,2.35,3.85
Steve Stone,1973,3.85,3.57,4.28
Steve Stone,1974,4.28,3.95,3.97
